Date,Day1Volume,Day1Open,Day1High,Day1Low,Day2Volume,Day2Open,Day2High,Day2Low,Day3Volume,Day3Open,Day3High,Day3Low,Target
01/15/2019,35661200.0,152.5,153.97,150.86,26924630.0,152.88,153.7,151.51,32018540.0,150.85,151.27,149.22,150.27
02/04/19,60800480.0,163.25,166.15,160.23,40613260.0,166.11,169.0,164.56,32644590.0,166.96,168.98,165.93,167.41
01/30/2017,32417410.0,120.42,122.1,120.28,26320740.0,121.67,122.44,121.6,20495340.0,122.14,122.35,121.6,120.93
03/20/2017,25676720.0,139.41,140.75,139.03,19173780.0,140.72,141.02,140.26,43700570.0,141.0,141.0,139.89,140.4
09/27/2019,31434370.0,221.03,222.49,217.19,22481010.0,218.55,221.5,217.14,19088310.0,220.0,220.94,218.83,220.54
09/05/18,48696960.0,223.25,228.26,222.4,43177540.0,226.51,228.87,226.0,27363960.0,228.41,229.18,226.63,228.99
11/04/16,43403760.0,113.46,113.77,110.53,28174980.0,111.4,112.35,111.23,26538700.0,110.98,111.46,109.55,108.53
12/09/19,16810390.0,261.07,263.31,260.68,18661340.0,263.79,265.89,262.73,26547490.0,267.48,271.0,267.3,270.0
04/04/17,21189000.0,144.19,144.5,143.5,19576480.0,143.72,144.27,143.01,19970040.0,143.71,144.12,143.05,143.25
12/14/2018,45968040.0,171.66,171.79,167.0,35474680.0,170.4,171.92,169.02,31754210.0,170.49,172.57,169.55,169.0
06/04/18,18503410.0,187.72,188.0,186.78,27468700.0,187.22,188.23,186.14,23377690.0,187.99,190.26,187.75,191.64
12/30/2019,12119710.0,284.69,284.89,282.92,23334000.0,284.82,289.98,284.7,36592940.0,291.12,293.97,288.12,289.46
01/29/2018,51368540.0,177.25,177.3,173.2,41438280.0,174.51,174.95,170.53,39075250.0,172.0,172.0,170.06,170.16
10/18/2018,30280450.0,221.16,221.83,217.27,28802550.0,218.93,222.99,216.76,22692880.0,222.3,222.64,219.34,217.86
01/14/2020,42621540.0,307.24,310.43,306.2,35217270.0,310.6,312.67,308.25,30521720.0,311.64,317.07,311.15,316.7
12/30/2015,13596680.0,109.0,109.0,107.95,26639930.0,107.59,107.69,106.18,30912260.0,106.96,109.43,106.86,108.58
11/09/16,30790930.0,108.53,110.25,108.11,32361930.0,110.08,110.51,109.46,24129630.0,110.31,111.72,109.7,109.88
02/23/2016,38866100.0,98.84,98.89,96.09,35290570.0,96.0,96.76,95.8,34240470.0,96.31,96.9,95.92,96.4
09/26/2019,19419650.0,218.95,219.84,217.65,31434370.0,221.03,222.49,217.19,22481010.0,218.55,221.5,217.14,220.0
11/28/2017,25558680.0,173.36,175.0,173.05,14026670.0,175.1,175.5,174.65,20591090.0,175.05,175.08,173.34,174.3
04/28/2016,27997990.0,105.0,105.65,104.51,52979780.0,103.91,105.3,103.91,114436300.0,96.0,98.71,95.68,97.61
01/28/2020,26117990.0,317.92,319.56,315.65,36634380.0,320.25,323.33,317.52,40485010.0,310.06,311.77,304.88,312.6
10/31/2019,24143240.0,247.42,249.25,246.72,35709870.0,248.97,249.75,242.57,31130520.0,244.76,245.3,241.21,247.24
01/27/2016,65648660.0,98.63,101.46,98.37,51529980.0,101.52,101.53,99.21,71937310.0,99.93,100.88,98.07,96.04
02/06/20,43496400.0,304.3,313.49,302.22,34154130.0,315.31,319.64,313.63,29706720.0,323.52,324.76,318.95,322.57
09/23/2015,73991000.0,112.21,114.3,111.87,46594220.0,113.67,115.37,113.66,50278030.0,113.38,114.18,112.52,113.63
01/05/18,25400540.0,170.16,172.3,169.26,29461040.0,172.53,174.55,171.96,22342650.0,172.54,173.47,172.08,173.44
07/10/18,16543880.0,185.26,186.41,184.28,17426160.0,185.42,188.43,185.2,19636390.0,189.5,190.68,189.3,190.71
06/10/20,34312550.0,323.35,331.75,323.23,23913630.0,330.25,333.6,327.32,36928090.0,332.14,345.61,332.01,347.9
11/17/2017,24683350.0,173.04,173.48,171.18,28998220.0,169.97,170.32,168.38,23598650.0,171.18,171.87,170.3,171.04
03/05/20,85349340.0,282.28,301.44,277.72,79868850.0,303.67,304.0,285.8,54794570.0,296.44,303.4,293.13,295.52
06/27/2016,29124140.0,96.25,96.89,95.35,32042290.0,95.94,96.29,95.25,75219710.0,92.91,94.66,92.65,93.0
07/16/2018,18776390.0,188.5,189.78,187.61,18000180.0,189.53,191.41,189.31,12506830.0,191.08,191.84,190.9,191.52
05/29/2020,31380450.0,323.5,324.24,316.5,28236270.0,316.14,318.71,313.09,33449100.0,316.77,323.44,315.63,319.25
12/01/15,21341960.0,119.21,119.23,117.92,13046450.0,118.29,118.41,117.6,38063130.0,117.99,119.41,117.75,118.75
01/03/20,36059610.0,289.46,292.69,285.22,25247630.0,289.93,293.68,289.52,33911860.0,296.24,300.6,295.19,297.15
03/16/2020,64094970.0,277.39,281.22,271.86,104618500.0,255.94,270.0,248.0,92683030.0,264.89,279.92,252.95,241.95
06/18/2019,21674630.0,194.7,196.79,193.6,18761470.0,191.55,193.59,190.3,14669140.0,192.9,194.96,192.17,196.05
03/22/2018,32931110.0,177.32,177.47,173.66,19620520.0,175.24,176.8,174.94,36387880.0,175.04,175.09,171.26,170.0
04/27/2017,17117710.0,143.5,143.95,143.18,18325720.0,143.91,144.9,143.87,19998050.0,144.47,144.6,143.38,143.92
12/18/2019,33432810.0,271.46,275.3,270.93,32081110.0,277.0,280.79,276.98,28575800.0,279.57,281.77,278.8,279.8
11/02/17,44651420.0,163.89,168.07,163.72,35779520.0,167.9,169.65,166.94,33482970.0,169.87,169.94,165.61,167.64
11/09/15,44829060.0,123.13,123.82,121.62,39483400.0,121.85,122.69,120.18,33009110.0,121.11,121.81,120.62,120.96
04/02/19,20710390.0,188.95,189.56,187.53,23524830.0,189.83,190.08,188.54,27308200.0,191.64,191.68,188.38,191.09
02/21/2017,35578640.0,135.52,136.27,134.62,22539860.0,135.67,135.9,134.84,22163280.0,135.1,135.83,135.1,136.23
01/18/2018,25302200.0,176.18,177.36,175.65,29512410.0,177.9,179.39,176.14,34260230.0,176.15,179.25,175.07,179.37
04/16/2018,22401040.0,172.23,173.92,171.7,22858840.0,173.41,175.0,173.04,25100510.0,174.78,175.84,173.85,175.03
10/08/15,52033100.0,109.88,111.37,109.07,48702200.0,110.63,111.74,109.77,46717770.0,111.74,111.77,109.41,110.19
02/10/16,46315620.0,96.52,96.92,93.69,53920550.0,93.13,95.7,93.04,44282560.0,94.29,95.94,93.93,95.92
02/13/2017,22941650.0,131.35,132.22,131.22,28321440.0,131.65,132.45,131.12,20046250.0,132.46,132.94,132.05,133.08
02/27/2018,30953760.0,171.8,173.95,171.71,33772050.0,173.67,175.65,173.54,37353670.0,176.35,179.39,176.21,179.1
03/04/16,50303500.0,97.65,100.77,97.42,33136130.0,100.51,100.89,99.64,36884490.0,100.58,101.71,100.45,102.37
07/20/2018,15515000.0,189.75,191.87,189.2,16365720.0,191.78,191.8,189.93,20182050.0,189.69,192.55,189.69,191.78
10/06/15,63849470.0,109.07,109.62,107.31,57774940.0,108.01,111.01,107.55,52033100.0,109.88,111.37,109.07,110.63
09/28/2016,52411070.0,114.42,114.79,111.55,29800240.0,111.64,113.39,111.55,24587490.0,113.0,113.18,112.34,113.69
07/17/2015,31695870.0,126.04,126.37,125.04,33559770.0,125.72,127.15,125.58,35987630.0,127.74,128.57,127.35,129.08
10/12/16,24336440.0,114.31,114.56,113.51,36087910.0,115.02,116.75,114.72,63963010.0,117.7,118.69,116.2,117.35
07/18/2018,12506830.0,191.08,191.84,190.9,15009800.0,191.52,192.65,190.42,15515000.0,189.75,191.87,189.2,191.78
08/16/2019,47539790.0,201.02,212.14,200.83,36547440.0,203.16,206.44,202.59,27883360.0,203.46,205.14,199.67,204.28
03/20/2018,22676520.0,178.5,180.24,178.07,38313330.0,178.65,179.12,177.62,32931110.0,177.32,177.47,173.66,175.24
12/16/2019,19723390.0,268.81,271.1,268.5,34437040.0,267.78,272.56,267.32,33432810.0,271.46,275.3,270.93,277.0
11/26/2019,30348780.0,263.69,264.01,261.18,16331260.0,262.59,263.18,260.84,21029520.0,262.71,266.44,262.52,266.94
02/12/18,51467440.0,163.09,163.4,159.07,54145930.0,160.29,161.0,155.03,70583530.0,157.07,157.89,150.24,158.5
12/31/2015,26639930.0,107.59,107.69,106.18,30912260.0,106.96,109.43,106.86,25184090.0,108.58,108.7,107.18,107.01
07/25/2019,22277930.0,203.65,207.23,203.61,18355210.0,208.46,208.91,207.29,14991570.0,207.67,209.15,207.17,208.89
05/12/16,32895650.0,93.0,93.77,92.59,33653020.0,93.33,93.57,92.11,28641180.0,93.48,93.57,92.46,92.72
07/20/2017,23765710.0,148.82,150.9,148.57,17837130.0,149.2,150.13,148.67,20859830.0,150.48,151.42,149.95,151.5
08/09/17,20514810.0,156.07,157.4,155.69,21827400.0,157.06,158.92,156.67,36127490.0,158.6,161.83,158.27,159.26
07/06/16,35783320.0,94.44,95.77,94.3,25982080.0,95.49,96.47,95.33,27553750.0,95.39,95.4,94.46,94.6
08/02/16,38771840.0,102.83,104.45,102.82,27697970.0,104.19,104.55,103.68,38018910.0,104.41,106.15,104.41,106.05
10/16/2017,16861450.0,155.97,156.98,155.75,16380570.0,156.35,157.37,155.73,16367780.0,156.73,157.28,156.41,157.9
01/02/20,36592940.0,291.12,293.97,288.12,36059610.0,289.46,292.69,285.22,25247630.0,289.93,293.68,289.52,296.24
01/15/2016,49046150.0,100.55,100.69,98.84,62285770.0,100.32,101.19,97.3,63000140.0,97.96,100.48,95.74,96.2
08/19/2016,33754680.0,109.63,110.23,109.21,25328680.0,109.1,109.37,108.34,21918340.0,109.23,109.6,109.02,108.77
10/25/2018,28751540.0,219.79,223.36,218.94,38681170.0,215.83,223.25,214.7,39992120.0,222.6,224.23,214.54,217.71
08/08/17,26604140.0,157.05,157.21,155.02,20514810.0,156.07,157.4,155.69,21827400.0,157.06,158.92,156.67,158.6
11/05/15,32152870.0,119.87,121.36,119.61,45479260.0,120.79,123.49,120.7,44829060.0,123.13,123.82,121.62,121.85
12/06/19,29377270.0,258.31,259.53,256.29,16810390.0,261.07,263.31,260.68,18661340.0,263.79,265.89,262.73,267.48
03/13/2019,23985960.0,170.32,173.07,169.5,31123000.0,175.49,179.12,175.35,32416800.0,180.0,182.67,179.37,182.25
05/23/2017,33520150.0,151.27,153.34,151.13,26892850.0,153.38,153.98,152.63,22930630.0,154.0,154.58,152.91,154.9
03/29/2016,25686350.0,106.48,107.07,105.9,25568350.0,105.47,106.25,104.89,19354440.0,106.0,106.19,105.06,104.89
07/02/20,32661520.0,353.25,362.17,351.28,35055820.0,360.08,365.98,360.0,27684310.0,365.12,367.36,363.91,367.85
04/22/2020,53812480.0,284.69,286.95,276.86,32503750.0,277.95,281.68,276.85,45247890.0,276.28,277.25,265.43,273.61
12/27/2017,20848660.0,174.17,176.02,174.1,16339690.0,174.68,175.42,174.5,33113340.0,170.8,171.47,169.68,170.1
06/05/19,27043580.0,176.23,177.99,174.99,40396070.0,175.6,177.92,170.27,30967960.0,175.44,179.83,174.52,184.28
02/05/19,40613260.0,166.11,169.0,164.56,32644590.0,166.96,168.98,165.93,31384720.0,167.41,171.66,167.28,172.86
08/14/2017,26060430.0,159.26,161.27,159.11,39636190.0,159.9,160.0,154.63,26208970.0,156.6,158.57,156.07,159.32
10/27/2017,17633730.0,156.29,157.42,156.2,21175670.0,156.91,157.55,155.27,16916650.0,157.23,157.83,156.78,159.29
06/12/20,36928090.0,332.14,345.61,332.01,41662940.0,347.9,354.77,346.09,50415610.0,349.31,351.06,335.48,344.72
02/06/19,32644590.0,166.96,168.98,165.93,31384720.0,167.41,171.66,167.28,36054570.0,172.86,175.08,172.35,174.65
03/21/2018,38313330.0,178.65,179.12,177.62,32931110.0,177.32,177.47,173.66,19620520.0,175.24,176.8,174.94,175.04
12/18/2015,53168580.0,111.94,112.8,110.35,56157370.0,111.07,111.99,108.8,44654830.0,112.02,112.25,108.98,108.91
05/22/2017,50674280.0,153.6,154.57,149.71,33520150.0,151.27,153.34,151.13,26892850.0,153.38,153.98,152.63,154.0
09/16/2019,44289650.0,218.07,223.71,217.73,32226670.0,224.8,226.42,222.86,39763300.0,220.0,220.79,217.02,217.73
08/03/15,36912040.0,123.15,123.5,122.27,33400950.0,122.32,122.57,121.71,42832890.0,122.6,122.64,120.91,121.5
05/18/2016,44223040.0,90.0,91.67,90.0,61192340.0,92.39,94.39,91.65,46858910.0,94.55,94.7,93.01,94.16
04/15/2020,40529120.0,268.7,270.07,264.7,32755730.0,268.31,273.7,265.83,48748670.0,280.0,288.25,278.05,282.4
10/27/2016,23492650.0,117.1,117.74,117.0,46820600.0,117.95,118.36,117.31,66028640.0,114.31,115.7,113.31,115.39
03/02/16,28949760.0,97.2,98.02,96.58,35131460.0,96.86,98.23,96.65,50303500.0,97.65,100.77,97.42,100.51
06/02/17,20118620.0,153.42,154.43,153.33,24452750.0,153.97,154.17,152.38,16383610.0,153.17,153.33,152.22,153.58
07/24/2015,73006780.0,132.85,132.92,130.32,115288400.0,121.99,125.5,121.99,50832950.0,126.2,127.09,125.06,125.32
05/08/17,45579740.0,145.59,147.49,144.27,23345970.0,146.52,147.14,145.81,27254850.0,146.76,148.98,146.76,149.03
08/19/2015,42876370.0,114.32,116.31,114.01,40827260.0,116.04,117.65,115.5,34525630.0,116.43,117.44,116.01,116.1
06/06/19,40396070.0,175.6,177.92,170.27,30967960.0,175.44,179.83,174.52,29773430.0,184.28,184.99,181.14,183.08
09/13/2019,31777930.0,213.86,216.78,211.71,44289650.0,218.07,223.71,217.73,32226670.0,224.8,226.42,222.86,220.0
04/18/2018,25100510.0,174.78,175.84,173.85,21561320.0,175.03,176.19,174.83,26575010.0,176.49,178.94,176.41,177.81
11/26/2018,67678680.0,178.37,181.47,175.51,31096240.0,179.73,180.27,176.55,23623970.0,174.94,176.6,172.1,174.24
04/02/20,41994110.0,250.74,255.52,249.4,49250500.0,255.6,262.49,252.0,44054640.0,246.5,248.72,239.13,240.34
12/13/2017,23285760.0,170.49,171.0,168.82,34260890.0,169.2,172.89,168.79,19088170.0,172.15,172.39,171.46,172.5
04/04/16,45547590.0,108.65,110.42,108.6,25763840.0,109.72,109.9,108.88,25820460.0,108.78,110.0,108.2,110.42
03/26/2019,50943120.0,190.02,196.33,189.81,42287640.0,195.34,197.69,190.78,43751810.0,191.51,191.98,186.6,191.66
08/18/2015,48407640.0,116.04,116.4,114.54,42876370.0,114.32,116.31,114.01,40827260.0,116.04,117.65,115.5,116.43
08/15/2016,23839880.0,108.71,108.9,107.76,27460070.0,108.52,108.93,107.85,18648700.0,107.78,108.44,107.78,108.14
06/30/2017,24725210.0,145.01,146.16,143.62,22052920.0,144.49,146.11,143.16,31450520.0,144.71,145.13,142.28,144.45
08/08/19,52392970.0,197.99,198.65,192.58,35824790.0,196.31,198.07,194.04,33364400.0,195.41,199.56,193.82,200.2
02/11/19,28204640.0,174.65,175.57,172.85,31644240.0,172.4,173.94,170.34,23793830.0,168.99,170.66,168.42,171.05
05/22/2019,32879090.0,186.93,190.9,186.76,38612290.0,183.52,184.35,180.28,28364850.0,185.22,188.0,184.7,184.66
11/07/18,91046560.0,209.55,213.65,205.43,66072170.0,204.3,204.39,198.17,31774720.0,201.92,204.72,201.69,205.97
04/24/2019,24185530.0,203.12,204.15,202.52,17841920.0,202.83,204.94,202.34,23286380.0,204.43,207.75,203.9,207.36
09/22/2015,63712340.0,115.66,116.49,113.72,73991000.0,112.21,114.3,111.87,46594220.0,113.67,115.37,113.66,113.38
01/17/2019,32018540.0,150.85,151.27,149.22,28449940.0,150.27,153.39,150.05,30483120.0,153.08,155.88,153.0,154.2
04/10/17,27649500.0,144.22,145.46,143.81,21131040.0,144.29,144.52,143.45,16658660.0,143.73,144.18,143.27,143.6
09/04/15,76562170.0,110.15,111.88,107.36,61681250.0,110.23,112.34,109.13,53142590.0,112.49,112.78,110.04,108.97
11/21/2018,36191330.0,190.5,194.97,189.46,41626820.0,190.0,190.7,184.99,67678680.0,178.37,181.47,175.51,179.73
05/11/20,35583440.0,300.46,303.24,298.87,28803760.0,303.22,305.17,301.97,33511990.0,305.64,310.35,304.29,308.1
07/16/2019,20191840.0,203.31,204.39,201.71,17595210.0,202.45,204.0,202.2,16947420.0,204.09,205.87,204.0,204.59
11/07/17,39668100.0,167.64,168.5,165.28,59332210.0,174.0,174.26,171.12,34770480.0,172.37,174.99,171.72,173.91
04/22/2019,25668330.0,199.46,201.37,198.56,28865310.0,199.54,203.38,198.61,24185530.0,203.12,204.15,202.52,202.83
11/08/19,19974430.0,257.05,258.19,256.32,18966120.0,256.77,257.49,255.37,23735080.0,258.74,260.35,258.11,258.69
01/18/2017,27057550.0,118.9,119.3,118.21,26083030.0,119.11,119.62,118.81,34412090.0,118.34,120.24,118.22,120.0
05/17/2017,32493770.0,154.7,156.42,154.67,25912270.0,156.01,156.65,155.05,19994270.0,155.94,156.06,154.72,153.6
11/18/2016,32230590.0,106.57,107.68,106.16,58724080.0,106.7,110.23,106.6,27623150.0,109.81,110.35,108.83,109.72
10/17/2019,24413480.0,234.9,238.13,234.67,23040480.0,236.39,237.65,234.88,19286690.0,233.37,235.24,233.2,235.09
10/06/16,21634520.0,112.71,113.05,112.28,29707270.0,113.06,114.31,112.63,21400410.0,113.4,113.66,112.69,113.7
02/19/2020,23686890.0,324.19,326.22,323.35,20028450.0,324.74,325.98,322.85,38190550.0,315.36,319.75,314.61,320.0
09/15/2017,71574560.0,162.61,163.96,158.77,44866280.0,159.87,159.96,157.91,23637310.0,158.99,159.4,158.09,158.47
10/15/2015,30386830.0,112.73,112.75,111.44,32970790.0,110.82,112.45,110.68,44434220.0,111.29,111.52,109.56,110.93
